//如果你抓包或破解获取到了直播源，请自用，别公开，以防止人数过多拥挤卡顿.谢谢！//
🇨🇳央卫V4,#genre#
CHC动作电影,http://58.19.244.92:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://61.162.52.6:8088/newlive/live/hls/61/live.m3u8
CHC动作电影,http://119.98.133.99:4022/rtp/239.69.1.242:11094
CHC影迷电影,http://61.162.52.6:8088/newlive/live/hls/62/live.m3u8
CHC影迷电影,http://119.98.133.99:4022/rtp/239.69.1.241:11088
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226298/index.m3u8
黑龙江影视,http://39.135.133.163/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8?
CCTV-6电影,http://125.93.74.27:9002/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://113.218.230.180:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://60.12.183.46:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
都市剧场,http://116.233.34.25:7777/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://116.233.34.25:7777/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场,http://116.233.34.25:7777/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://116.233.34.25:7777/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
邵氏影院台,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://113.25.204.53:9902/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://110.189.102.15:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
卡酷少儿,http://116.233.34.25:7777/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://116.233.34.25:7777/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://39.164.202.90:8899/tsfile/live/0017_22.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://113.218.230.180:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://39.164.202.90:8899/tsfile/live/0139_14.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://113.218.230.180:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
CinemaWorld,http://37.27.111.214:8080/live/30/hls.m3u8
Rock,http://37.27.111.214:8080/live/70/hls.m3u8
RockAction,http://37.27.111.214:8080/live/94/hls.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
北京4K电影,http://ikuai.zlsip.top:4022/rtp/239.3.1.249:8001
北京淘电影,http://ikuai.zlsip.top:4022/rtp/239.3.1.250:8001
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
🇭🇰港澳台,#genre#

凤凰中文,http://211.72.65.236:8577/.m3u8
凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://211.72.65.236:8576/.m3u8
凤凰中文,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu001-golive.flv
凤凰中文,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8577/.m3u8
凤凰中文,http://183.234.238.18:8927/live1129.m3u8
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8
凤凰中文,http://xeace.cn:8888/udp/239.93.0.162:2192
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://xeace.cn:8888/udp/239.93.1.9:2192
凤凰中文,http://avd.iptviptv.site:9694/hls/731/index.m3u8
凤凰中文,http://210.210.155.35/uq2663/h/h157/index2.m3u8
凤凰中文,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT
凤凰资讯,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
凤凰资讯,http://183.234.238.18:8926/live1128.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://cdn5.1678520.xyz/live/live1.1.php?id=fhzx
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰资讯,http://vl15191373.imwork.net:8880/udp/239.93.1.4:2191
凤凰资讯,http://vl15191373.imwork.net:8880/udp/239.93.0.118:2191
凤凰资讯,http://avd.iptviptv.site:9694/hls/732/index.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://udnhls.skilldns.com:80/fhzx-cn.m3u8
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://avd.iptviptv.site:9694/hls/730/index.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u
好消息真理,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
TVB翡翠台,http://38.46.221.138:80/play/bP3gOc5Zx4Ta2V7BzZrTKu5ejvq1p-Kj4koDN-pHPGg/.m3u8
TVB翡翠台,http://61.238.177.254:30261/stream/channelid/1548166379
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
TVB翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8
TVB翡翠台,http://38.46.221.138:80/play/bP3gOc5Zx4Ta2V7BzZrTKqMjvn7iVYwGzMGqoeB1naA/.m3u8
TVB翡翠台,http://avd.iptviptv.site:9694/hls/99/index.m3u8
TVB翡翠台,http://avd.iptviptv.site:9694/hls/98/index.m3u8
TVB翡翠台,http://avd.iptviptv.site:9694/hls/902/index.m3u8
TVB翡翠台4K,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVB翡翠台4K,http://38.46.221.138:80/play/bP3gOc5Zx4Ta2V7BzZrTKlBM6e0w35_3WpP2thUn6_0/.m3u8
黃金翡翠台,http://38.46.221.138:80/play/bP3gOc5Zx4Ta2V7BzZrTKvkPBn5JYJTrC3O2vRoI8JI/.m3u8
黃金翡翠台,http://avd.iptviptv.site:9694/hls/916/index.m3u8
TVBJADE(翡翠台),https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
TVBS,http://211.72.65.236:8575/.m3u8
TVBS,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8575/.m3u8
TVBS,http://shuma004.chunfengyun.top:8080/live/23/hls.m3u8
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8
TVBS,http://tvbox6.com/tv/tw9.php?id=23
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
靖天欢乐台,http://tw.ts138.top/4g/?id=4gtv-4gtv054
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港台33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港台33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
香港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
香港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
香港台35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
香港台35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
动物世界,http://61.221.215.25:8800/hls/57/index.m3u8
大爱1,http://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱1,http://tvbox6.com/tv/dl/dl668/hk.php?id=429
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8520/.m3u8
三立新闻,http://211.72.65.236:8543/.m3u8
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
中天综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8526/.m3u8
纬来日本,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8537/.m3u8
中天娱乐,http://211.72.65.236:8541/.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
东森超视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8525/.m3u8
八大第一,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8519/.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
年代新闻,http://211.72.65.236:8539/.m3u8
公视频道,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8505/.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
TVBS欢乐台,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8
TVBS欢乐台,http://tvbox6.com/tv/tw9.php?id=24
TVBS欢乐台,http://shuma004.chunfengyun.top:8080/live/24/hls.m3u8
TVBS欢乐台,http://37.27.111.214:8080/live/24/hls.m3u8
三立都会,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8522/.m3u8
好消息1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch49-2.m3u8
好消息1,https://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
好消息2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
好消息2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch50-2.m3u8
好消息2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
纬来综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8518/.m3u8
纬来电影,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8579/.m3u8
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
八大戏剧,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8531/.m3u8
TVBS新闻,http://211.72.65.236:8574/.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
NHK,http://61.221.215.25:8800/hls/51/index.m3u8
客家生活,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.m3u8?sign=47a396d727488e670ef394a060109293&t=654dcaac
DISCOVERY探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
纬来体育,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8585/.m3u8
八大第一台,http://61.221.215.25:8800/hls/55/index.m3u8
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8
东森新闻,http://shuma004.chunfengyun.top:8080/live/20/hls.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
东森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
ROCKACTION,http://37.27.111.214:8080/live/94/hls.m3u8
ROCKACTION,http://shuma004.chunfengyun.top:8080/live/94/hls.m3u8
NOWTV,http://bozztv.com/gin-trn09/gin-turkfoxtv/tracks-v1a1/mono.m3u8
GLOBALTREKKER,http://37.27.111.214:8080/live/53/hls.m3u8
LIFETIME,http://37.27.111.214:8080/live/71/hls.m3u8
LUXE,http://37.27.111.214:8080/live/86/hls.m3u8
ROCK,http://37.27.111.214:8080/live/70/hls.m3u8
东森购物,http://37.27.111.214:8080/live/61/hls.m3u8
东森购物,http://shuma004.chunfengyun.top:8080/live/61/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
CNBC,http://shuma004.chunfengyun.top:8080/live/102/hls.m3u8
DISCOVERY探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
中视青采,http://37.27.111.214:8080/live/48/hls.m3u8
TECHSTORM,http://37.27.111.214:8080/live/80/hls.m3u8
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
CNN,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w2069650134_b280000_sleng.m3u8
CNN,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_2_1964000.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN,https://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w366707841_b384000_sleng.m3u8
CNN,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS354&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
公视戏剧,http://37.27.111.214:8080/live/87/hls.m3u8
公视戏剧,http://shuma004.chunfengyun.top:8080/live/87/hls.m3u8
华视频道,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
华视频道,http://211.72.65.236:8503/.m3u8
华视频道,http://37.27.111.214:8080/live/8/hls.m3u8
华视频道,http://shuma004.chunfengyun.top:8080/live/8/hls.m3u8
华视频道,http://tvbox6.com/tv/tw9.php?id=8
华视频道,http://38.46.221.138:80/play/bP3gOc5Zx4Ta2V7BzZrTKptGnyKsVvYOi5aR_tX1yZk/.m3u8
华视频道,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8503/.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
GENERALCNNINTERNATIONAL,http://46.4.14.12:9999/intermedia1/intermedia1/playlist.m3u8
欧洲华文教育,http://hatu-video.oss-cn-hangzhou.aliyuncs.com/live-stream/20111114W.m3u8
HBO3,http://51.254.199.122:8080/bossbrothersTV/index.m3u8
HBO3,http://stream.nmih.hu:7960/live.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
UNKNOWN_722,http://de1se01.v2beat.live/chunks.m3u8
ARIRANG,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b1256000_sleng.m3u8
ARIRANG,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
ARIRANG,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
NEWSNOWFROMFOX,http://vcp1.myplaytv.com/promar/promar/chunklist_w1487678880.m3u8
TVB翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
智林体育,http://37.27.111.214:8080/live/77/hls.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
客家电视,http://tvbox6.com/tv/hakkatv.m3u8
AXSTVNOW,https://live.corusdigitaldev.com/groupa/live/b60d1d57-2851-4c29-bf5c-36feed988e57/live.isml/.m3u8
AXSTVNOW,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
CNNBRASIL,https://stream01.msolutionbrasil.com.br/hls/conectv/live.m3u8
INVESTIGATIONDISCOVERYCA,http://stream.pardesitv.online/pardesi/tracks-v1a1/mono.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
动物星球,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FOXNOW,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
寰宇台湾台,http://37.27.111.214:8080/live/63/hls.m3u8
东森财经,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8546/.m3u8
HBO,http://41.205.93.154/HBO/index.m3u8
HBO,http://162.244.81.145:3333/live//telebostonrtb/playlist.m3u8
HBO,http://avd.iptviptv.site:9694/hls/1001/index.m3u8
纬来运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
GLOBALNEWS,https://live.corusdigitaldev.com/groupa/live/48a5882b-a1ec-42d7-bfd7-6c2739e737da/live.isml/master.m3u8
CNNINTERNATIONALEUROPE,https://5d00db0e0fcd5.streamlock.net/7170/7170/HasBahCa.m3u8
好消息卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
BLOOMBERGUSDESKTOP,https://live.corusdigitaldev.com/groupc/live/f191ef59-6c28-42ba-86d0-d47df5280249/live.isml/.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
香港台33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
香港台34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
东森财经台,http://tw.ts138.top/4g/?id=4gtv-4gtv153
HBO原创巨献,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
BLOOMBERGINDIA,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/chunklist_w576315509_b384000_sleng.m3u8
半岛电视,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
半岛电视,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8?zshijd
KINOWELTTV,http://58bd5b7a98e04.streamlock.net/medienasa-live/kulturmd_high/playlist.m3u8
KINOWELTTV,https://iptv01.eurocable.co.hu/EC-HANGULATTV/index.m3u8
UNKNOWN_719,http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
新加坡亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
东森映画,http://37.27.111.214:8080/live/93/hls.m3u8
MOVIESNOW,https://media2021.rtvweb.com/promovideo_web/promovideo/playlist.m3u8
LOCALNOWMUSIC,https://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b1628000.m3u8
TVBRICS,http://rusbrics.mediacdn.ru/cdn/brics/russian/playlist_hdhigh.m3u8
AMC音乐,https://amchls.wns.live/hls/stream.m3u8
IDINVESTIGATIONDISCOVERYDK,https://jmc-live.ercdn.net/alistiqama/alistiqama.m3u8
博斯高球壹,http://tw.ts138.top/4g/?id=litv-longturn05
HBOPREMIUM,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
东森超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
ACCUWEATHERNOW,https://stream.ecable.tv/afrobeats/tracks-v1a1/mono.m3u8
NHKBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
UNKNOWN_718,https://hls.pmchd.live/hls/stream.m3u8
UCNNTURK,https://stream.tiviturk.de/live/tiviturk.m3u8
ANIMAX,http://avd.iptviptv.site:9694/hls/903/index.m3u8
TVB明珠台,http://avd.iptviptv.site:9694/hls/103/index.m3u8
TVBPLUS,http://avd.iptviptv.site:9694/hls/905/index.m3u8
日本NHK,http://avd.iptviptv.site:9694/hls/1004/index.m3u8
中天新闻台,http://tw.ts138.top/4g/?id=4gtv-4gtv009
TVBS精采台,http://tw.ts138.top/4g/?id=4gtv-4gtv067
东森电影台,http://tvbox6.com/tv/gdmzyd.php?id=7
星空卫视,http://183.222.206.14:8096/udp/239.93.1.10:2193
KBSW,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBSW,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBSWORLD,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBSWORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
SBS,http://61.85.197.53:1935/jtv_live/myStream/chunklist_w1542137203.m3u8
SBS,http://1.245.74.5:1935/live/tv/playlist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_b2500000.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/playlist.m3u8?checkedby:iptvcat.net
KCTV,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
NHTV,http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
TVWORK,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m301.m3u8
MBN,https://wms2-kortv.akamaized.net/a_live/81992167/smil:20tv121.smil/chunklist_b2500000.m3u8
日NEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
BBSBUDDHIST佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
MBC,https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
NBSKOREAAGRICULTURALBROADCASTING,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
寰宇新闻,http://211.72.65.236:8547/.m3u8
国会频道壹,http://tw.ts138.top/4g/?id=4gtv-4gtv084
日本49,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07
日本17,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx07
日本42,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs25
日本66,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs24
日本11,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01
日本56,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs14
日本54,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12
日本43,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs26
日本16,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06
日本57,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15
日本19,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02
日本32,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs15
日本35,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs18
日本63,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21
日本22,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05
日本36,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs19
日本23,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06
日本25,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08
日本5,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05
日本1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01
日本15,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05
日本64,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22
日本38,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs21
日本41,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs24
日本37,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs20
日本12,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02
日本31,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs14
日本24,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs17
